annotation_id,review_uid,destination,language_review,aspecto,text_clean,input_modelo,label
gm_51b5a111ee50dc32__atencion_servicio,gm_51b5a111ee50dc32,Santuario Histórico de Machu Picchu,en,atencion_servicio,"500+ year old ruins of Incan imperial retreat. Stunning views, amazing history, good workout. Bring bug spray (mites/gnats will devour your legs). Walking sticks are helpful. Not wheelchair accessible, and extremely difficult for people with mobility challenges. Staff are friendly and helpful. One of the most photogenic places on earth. Visited on 1st Oct. Sunny at 9am, overcast at 10am, raining at 11am, and sunny again by noon. Wasn't too terribly crowded, but everyone moves at their own pace, so sometimes you pass someone, other times you get passed. Llamas at the top of Circuit 2... not aggressive, will let you pet them if you take your time. Food and toilets available at the trailhead. No hired guides necessary. Queues for the bus up and back down are inconceivably long! Bring bottled water!","aspecto: atencion_servicio reseña: 500+ year old ruins of Incan imperial retreat. Stunning views, amazing history, good workout. Bring bug spray (mites/gnats will devour your legs). Walking sticks are helpful. Not wheelchair accessible, and extremely difficult for people with mobility challenges. Staff are friendly and helpful. One of the most photogenic places on earth. Visited on 1st Oct. Sunny at 9am, overcast at 10am, raining at 11am, and sunny again by noon. Wasn't too terribly crowded, but everyone moves at their own pace, so sometimes you pass someone, other times you get passed. Llamas at the top of Circuit 2... not aggressive, will let you pet them if you take your time. Food and toilets available at the trailhead. No hired guides necessary. Queues for the bus up and back down are inconceivably long! Bring bottled water!",positivo
gm_e46b5b49ccede236__limpieza,gm_e46b5b49ccede236,Santuario Histórico de Machu Picchu,en,limpieza,"Pristine from start to finish. The train is a clean and comfortable 3.5-4 hour ride from Cusco. Following the train ride, you will enter Machu Pichu City where you will take a short bus ride to the historical site. Please beware, you will still have a fairly strenuous walk/hike from the bus to the site. If you live in a flat area, I suggest using a stair climber to prepare yourself. My tour, which I booked through AirBnB experiences was a one on one, personalized experience. This allowed me to rest when needed, ask questions, and make correlations. Most of the groups were 20+ people, I don't suggest that. You want to observe and absorb, so book an intimate tour. Also, important to note, there are 3 tour levels. Level one only grants access to having your picture taken close to the site, without touring the site. Level 2 grants the most access overall, but it does not focus on the royalty sites like Level 3. There is also an option to add a hike to Winchu Pichu (the mountain in the background of the pictures). That option is only available twice per day. I would never, so I'm not sure how to book it 😆🤣😆🤣 PLEASE PLEASE PLEASE bring only minimal gear, otherwise you will be rucking. A sweat suit with poncho or a lightweight all weather jacket will suffice. Layer the clothing so you can add/subtract as needed. Apply bug spray before leaving your hotel. Carry only one bottle of water. Fanny pack + water is all you need. You can buy snacks before/after in the city. YOU MUST HAVE YOUR PASSPORT TO ENTER/ EXIT THE SITE. P.S. entry is limited to a few thousand people per day, please book well in advance to secure your spot. Also, the rainy season starts in October. I was very blessed to only endure a sprinkle. With a hard rain, you won't be able to see and it will be very dangerous. You are walking/hiking on stones the entire time.","aspecto: limpieza reseña: Pristine from start to finish. The train is a clean and comfortable 3.5-4 hour ride from Cusco. Following the train ride, you will enter Machu Pichu City where you will take a short bus ride to the historical site. Please beware, you will still have a fairly strenuous walk/hike from the bus to the site. If you live in a flat area, I suggest using a stair climber to prepare yourself. My tour, which I booked through AirBnB experiences was a one on one, personalized experience. This allowed me to rest when needed, ask questions, and make correlations. Most of the groups were 20+ people, I don't suggest that. You want to observe and absorb, so book an intimate tour. Also, important to note, there are 3 tour levels. Level one only grants access to having your picture taken close to the site, without touring the site. Level 2 grants the most access overall, but it does not focus on the royalty sites like Level 3. There is also an option to add a hike to Winchu Pichu (the mountain in the background of the pictures). That option is only available twice per day. I would never, so I'm not sure how to book it 😆🤣😆🤣 PLEASE PLEASE PLEASE bring only minimal gear, otherwise you will be rucking. A sweat suit with poncho or a lightweight all weather jacket will suffice. Layer the clothing so you can add/subtract as needed. Apply bug spray before leaving your hotel. Carry only one bottle of water. Fanny pack + water is all you need. You can buy snacks before/after in the city. YOU MUST HAVE YOUR PASSPORT TO ENTER/ EXIT THE SITE. P.S. entry is limited to a few thousand people per day, please book well in advance to secure your spot. Also, the rainy season starts in October. I was very blessed to only endure a sprinkle. With a hard rain, you won't be able to see and it will be very dangerous. You are walking/hiking on stones the entire time.",positivo
gm_1276ff178fd9a140__seguridad,gm_1276ff178fd9a140,Centro Histórico de Lima,es,seguridad,"Tuve la oportunidad de ir en el día y en la noche y me pareció muy linda! Sus jardines bien cuidados, su arquitectura y la seguridad que brinda la Policia lo hace un lugar imperdible en tu visita a la ciudad de Lima!","aspecto: seguridad reseña: Tuve la oportunidad de ir en el día y en la noche y me pareció muy linda! Sus jardines bien cuidados, su arquitectura y la seguridad que brinda la Policia lo hace un lugar imperdible en tu visita a la ciudad de Lima!",positivo
gm_f990b1a4c588e261__accesibilidad,gm_f990b1a4c588e261,Monasterio de Santa Catalina,es,accesibilidad,Consejos: - Hagan una reserva antes para evitar la cola de entrada al museo que no demora mucho pero el tiempo es valioso - Pueden ingresar agua o snacks - Vale la pena pagar los 5 soles al guia para que les explique y aprender mas. Museo muy entretenido cuentan la historia de como vivían antiguamente las monjas en el monasterio prácticamente en celdas. Existe mucha historia también que no cuentan los guías. Historias turbias que pueden encontrar en Google si hacen un busqueo previo a la visita puede hacerlo más interesante.,aspecto: accesibilidad reseña: Consejos: - Hagan una reserva antes para evitar la cola de entrada al museo que no demora mucho pero el tiempo es valioso - Pueden ingresar agua o snacks - Vale la pena pagar los 5 soles al guia para que les explique y aprender mas. Museo muy entretenido cuentan la historia de como vivían antiguamente las monjas en el monasterio prácticamente en celdas. Existe mucha historia también que no cuentan los guías. Historias turbias que pueden encontrar en Google si hacen un busqueo previo a la visita puede hacerlo más interesante.,ausente
gm_8d34fc9ed8f00480__seguridad,gm_8d34fc9ed8f00480,Circuito Mágico del Agua,es,seguridad,"Horrible. Hay dos piletas en donde pueden entrar los niños (9 y 13). En una es hasta los 10 años y en otra desde los 13. Colas super largas y vine con mis dos hermanos. Espere en la primera para que me digan que tenía que ir a la otra por la edad de mi hermanito menor. En la otra espere 30 minutos e igual no me dejaron entrar porque mi otro hermano ya tenía más de 10 años. Cómo hago? Me divido entonces. Su lógica está mal. Yo soy muy comprensiva pero si me mandan de un lado a otro y espero un montón entonces no hay respeto ni flexibilidad. Tenía que cuidar a ambos y no puedo entrar con uno y dejar al otro. Es la foto de la señorita que me trató pésimo. Entiendo que todo es por seguridad de los niños pero son colas largas y ahora todo perdió su magia por las rejas. Pagando estacionamiento, entradas y comida todo para que mis hermanos terminen llorando porque no entraron juntos. Pésimo.","aspecto: seguridad reseña: Horrible. Hay dos piletas en donde pueden entrar los niños (9 y 13). En una es hasta los 10 años y en otra desde los 13. Colas super largas y vine con mis dos hermanos. Espere en la primera para que me digan que tenía que ir a la otra por la edad de mi hermanito menor. En la otra espere 30 minutos e igual no me dejaron entrar porque mi otro hermano ya tenía más de 10 años. Cómo hago? Me divido entonces. Su lógica está mal. Yo soy muy comprensiva pero si me mandan de un lado a otro y espero un montón entonces no hay respeto ni flexibilidad. Tenía que cuidar a ambos y no puedo entrar con uno y dejar al otro. Es la foto de la señorita que me trató pésimo. Entiendo que todo es por seguridad de los niños pero son colas largas y ahora todo perdió su magia por las rejas. Pagando estacionamiento, entradas y comida todo para que mis hermanos terminen llorando porque no entraron juntos. Pésimo.",neutro
gm_32792c175727b835__alojamiento,gm_32792c175727b835,Santuario Histórico de Machu Picchu,en,alojamiento,"Yo, this is a once-in-a-lifetime experience, but it's a long day if you stay in the Sacred Valley. But trust me, it's totally worth it. The hike is moderate, so take your time and hike slowly. Machu Picchu isn't going anywhere, it can wait for you. Remember to bring some small change, because there's only one toilet at the entrance and you have to pay to use it. The line can be super long, and sometimes they even run out of water, even though it's a paid toilet. So, bring some wet wipes and your own toilet paper, just in case. That's the only downside, really.","aspecto: alojamiento reseña: Yo, this is a once-in-a-lifetime experience, but it's a long day if you stay in the Sacred Valley. But trust me, it's totally worth it. The hike is moderate, so take your time and hike slowly. Machu Picchu isn't going anywhere, it can wait for you. Remember to bring some small change, because there's only one toilet at the entrance and you have to pay to use it. The line can be super long, and sometimes they even run out of water, even though it's a paid toilet. So, bring some wet wipes and your own toilet paper, just in case. That's the only downside, really.",ausente
gm_f627264fedfd6410__limpieza,gm_f627264fedfd6410,Santuario Histórico de Machu Picchu,en,limpieza,"Must to go! You have to bring repellent ... there are a lot of mosquitoes, good shoes to walk, water and some snack. And....... never leave you trash! Keep clean and take a lot of pics! Will be you favorite place in world. We don't know how many years the history will live.","aspecto: limpieza reseña: Must to go! You have to bring repellent ... there are a lot of mosquitoes, good shoes to walk, water and some snack. And....... never leave you trash! Keep clean and take a lot of pics! Will be you favorite place in world. We don't know how many years the history will live.",neutro
gm_9e0f9987a7072d1f__accesibilidad,gm_9e0f9987a7072d1f,Museo de Sitio Huaca Pucllana,en,accesibilidad,Easy walk from our accommodation in Miraflores. We arrived just in time for an English speaking tour. It’s inexpensive and informative and truly an amazing site.,aspecto: accesibilidad reseña: Easy walk from our accommodation in Miraflores. We arrived just in time for an English speaking tour. It’s inexpensive and informative and truly an amazing site.,ausente
gm_bb2394e71d89182b__limpieza,gm_bb2394e71d89182b,Santuario Histórico de Machu Picchu,en,limpieza,"My Peru experience was amazing and undertaking the Inca Trail to Machu Picchu one of the most wonderful experiences of my life. Camping and waking up to such beautiful mountain views in the Andes, will stay with me forever. It's a tough walk but one I'd recommend to anyone wanting to see and feel some of our beautiful planet. To finally arrive at the Sun Gate and see Machu Picchu for the first time, at dawn, just, wow. The amusing part is then walking around this breathtaking place, after 5 days of basically living rough, filthy and covered in bug bites amongst all the clean tourists who have got the train up, makes you feel quite self conscious lol!! So I'd say walking the Inca Trail is the ultimate way to experience this, if you can. If not, a day trip via train is certainly to be recommended just to get to see Machu Picchu itself.","aspecto: limpieza reseña: My Peru experience was amazing and undertaking the Inca Trail to Machu Picchu one of the most wonderful experiences of my life. Camping and waking up to such beautiful mountain views in the Andes, will stay with me forever. It's a tough walk but one I'd recommend to anyone wanting to see and feel some of our beautiful planet. To finally arrive at the Sun Gate and see Machu Picchu for the first time, at dawn, just, wow. The amusing part is then walking around this breathtaking place, after 5 days of basically living rough, filthy and covered in bug bites amongst all the clean tourists who have got the train up, makes you feel quite self conscious lol!! So I'd say walking the Inca Trail is the ultimate way to experience this, if you can. If not, a day trip via train is certainly to be recommended just to get to see Machu Picchu itself.",neutro
gm_50257ab99c24db16__costos,gm_50257ab99c24db16,Ciudadela de Kuélap,es,costos,"Kuélap es un lugar histórico, una antigua cuidadela de la cultura Chachapoyas. Me gusta como conservan el lugar y te exigen respetarlo. Atención a quienes la visiten: está prohibido salir de los senderos señalados y tocar las paredes de piedra. Los lugareños y el Ministerio de Cultura han hecho un excelente trabajo por mantenerlo en buenas condiciones y debemos comportarnos como con cualquier otro legado de nuestros antepasados. Para llegar a la fortaleza puedes ir a pie en un recorrido de 9 km o usar el teleférico (30 min). Ya en el lugar se paga una entrada de 20 soles por adultos y 10 para niños o preferenciales (estudiantes, docentes, adultos mayores). Los extrajeros pagan más. También debes tener en cuenta que si vas el primer domingo del primer mes es gratis. Por cierto, después de eso tienes que caminar un corto tramo o puedes alquilar un caballo. El camino está arreglado y señalizado. Arriba encontrarán guías, si deseas contratar uno. Y si entras sin guía, de todas formas debes seguir la ruta marcada. La entrada principal está en mantenimiento desde hace un año (es difícil recuperarlo). Inmediatamente después de pagar la entrada hay servicios higiénicos, un café, un vivero de orquídeas, un museo, un mirador y tiendas de souvenirs. Realmente no recomiendo comprar cosas o comida allá porque todo es excesivamente caro.","aspecto: costos reseña: Kuélap es un lugar histórico, una antigua cuidadela de la cultura Chachapoyas. Me gusta como conservan el lugar y te exigen respetarlo. Atención a quienes la visiten: está prohibido salir de los senderos señalados y tocar las paredes de piedra. Los lugareños y el Ministerio de Cultura han hecho un excelente trabajo por mantenerlo en buenas condiciones y debemos comportarnos como con cualquier otro legado de nuestros antepasados. Para llegar a la fortaleza puedes ir a pie en un recorrido de 9 km o usar el teleférico (30 min). Ya en el lugar se paga una entrada de 20 soles por adultos y 10 para niños o preferenciales (estudiantes, docentes, adultos mayores). Los extrajeros pagan más. También debes tener en cuenta que si vas el primer domingo del primer mes es gratis. Por cierto, después de eso tienes que caminar un corto tramo o puedes alquilar un caballo. El camino está arreglado y señalizado. Arriba encontrarán guías, si deseas contratar uno. Y si entras sin guía, de todas formas debes seguir la ruta marcada. La entrada principal está en mantenimiento desde hace un año (es difícil recuperarlo). Inmediatamente después de pagar la entrada hay servicios higiénicos, un café, un vivero de orquídeas, un museo, un mirador y tiendas de souvenirs. Realmente no recomiendo comprar cosas o comida allá porque todo es excesivamente caro.",neutro
gm_07fd8b683f6c07f3__limpieza,gm_07fd8b683f6c07f3,Centro Histórico de Lima,es,limpieza,"Siempre es bueno visitar el Centro de Lima, aún en feriados y no decepciono, full turistas y esa es la esencia del paseo. Seguridad, limpieza, y servicios y restaurantes.","aspecto: limpieza reseña: Siempre es bueno visitar el Centro de Lima, aún en feriados y no decepciono, full turistas y esa es la esencia del paseo. Seguridad, limpieza, y servicios y restaurantes.",neutro
gm_6f4f074165405131__costos,gm_6f4f074165405131,Líneas y Geoglifos de Nasca y Palpa,en,costos,The best way to see tle lines is to take a flight whis is quite expensive. But you will to that onice in a life ;) ❤🏞🌞🔝,aspecto: costos reseña: The best way to see tle lines is to take a flight whis is quite expensive. But you will to that onice in a life ;) ❤🏞🌞🔝,negativo
gm_e4c1199a5382ca76__costos,gm_e4c1199a5382ca76,Museo Tumbas Reales del Señor de Sipán,es,costos,"Es difícil puntuar como corresponde al Museo porque hay varios factores para tener en cuenta. Para empezar, cuando una entra al estacionamiento, tiene que volver a la entrada para adquirir el ingreso y el valor nos pareció más bien de índole simbólica * 10 soles para adultes * 4 soles para adultes mayores y estudiantes *1.50 soles niñes. Ingresamos en subida al mismo, y me quedé pensando, si la subida es tan empinada, ¿Cómo hacen para ingresar las personas con movilidad reducida o usuaries de silla de ruedas? Adentro del museo, el calor, hacia mitad del recorrido se hace realmente muy pesado, sumándole a la experiencia el uso obligatorio que tenemos que hacer como corresponde de la mascarilla. La exposición entera, está muy bien armada, sólo a veces (muy pocas en realidad) el relato construido para guiar la visita cambia de persona, al principio se mantiene con una ""objetividad"" y luego pasa a una primera persona colectiva. A tener en cuenta algunos de los termómetros no funcionan (: Es la cuarta vez que viajo hasta Lambayeque para poder compartir esta belleza de museo, en esta ocasión, fui acompañada de tres personas más y resulta que la última sala que es realmente la frutilla en el postre. Casi que el impulso principal para ver tan increíble sala viva, resulta que está inhabilitada, cerrada por covid. Lo cual, es ilógico debido a que estamos dentro del museo y esa sala, no se diferencia en exposición del resto de las salas. Así que, sigue siendo recomendable, pero deberían reactivarla.","aspecto: costos reseña: Es difícil puntuar como corresponde al Museo porque hay varios factores para tener en cuenta. Para empezar, cuando una entra al estacionamiento, tiene que volver a la entrada para adquirir el ingreso y el valor nos pareció más bien de índole simbólica * 10 soles para adultes * 4 soles para adultes mayores y estudiantes *1.50 soles niñes. Ingresamos en subida al mismo, y me quedé pensando, si la subida es tan empinada, ¿Cómo hacen para ingresar las personas con movilidad reducida o usuaries de silla de ruedas? Adentro del museo, el calor, hacia mitad del recorrido se hace realmente muy pesado, sumándole a la experiencia el uso obligatorio que tenemos que hacer como corresponde de la mascarilla. La exposición entera, está muy bien armada, sólo a veces (muy pocas en realidad) el relato construido para guiar la visita cambia de persona, al principio se mantiene con una ""objetividad"" y luego pasa a una primera persona colectiva. A tener en cuenta algunos de los termómetros no funcionan (: Es la cuarta vez que viajo hasta Lambayeque para poder compartir esta belleza de museo, en esta ocasión, fui acompañada de tres personas más y resulta que la última sala que es realmente la frutilla en el postre. Casi que el impulso principal para ver tan increíble sala viva, resulta que está inhabilitada, cerrada por covid. Lo cual, es ilógico debido a que estamos dentro del museo y esa sala, no se diferencia en exposición del resto de las salas. Así que, sigue siendo recomendable, pero deberían reactivarla.",neutro
gm_1ab98813e3a6265d__limpieza,gm_1ab98813e3a6265d,Circuito Mágico del Agua,es,limpieza,"Hace mucho no iba a este parque. Sigue siendo espectacular, sobre todo el espectáculo nocturno. Es bastante grande, por lo que hay que ir con calma para no cansarse. Dentro del parque hay baños y restaurantes. La entrada está 4 soles, pero hay que procurar un poco temprano para evitar las enormes colas que se hacen al entrar sobre todo cuando se acerca la noche.","aspecto: limpieza reseña: Hace mucho no iba a este parque. Sigue siendo espectacular, sobre todo el espectáculo nocturno. Es bastante grande, por lo que hay que ir con calma para no cansarse. Dentro del parque hay baños y restaurantes. La entrada está 4 soles, pero hay que procurar un poco temprano para evitar las enormes colas que se hacen al entrar sobre todo cuando se acerca la noche.",ausente
gm_b66b0e7bdec3aab2__seguridad,gm_b66b0e7bdec3aab2,Santuario Histórico de Machu Picchu,es,seguridad,"Machu Picchu obra maestra de la arquitectura y la ingeniería de los incas. Declarado como santuario histórico de Perú en 1981, forma parte de la Unesco y es una de las 7 maravillas del mundo declarado en el año 2007. Es un lugar súper hermoso lleno de mucha historia y cultura inca. Fue usado como palacio y santuario del inca Pachacutec. En él se encuentran el templo al sol, a la luna, y ﻿el templo de las 3 ventanas donde rendían culto a sus dioses. Los incas que vivían acá estuvieron dedicados a la agricultura, sembraban en los andenes o terrazas que acá se encuentran. Adicional a ello era un puesto de vigilancia o control del imperio inca con el antisuyo.. Era un punto central y estratégico ya que en el se conectan los mas de 7 caminos del inca, por donde se comunicaban con otros pueblos.","aspecto: seguridad reseña: Machu Picchu obra maestra de la arquitectura y la ingeniería de los incas. Declarado como santuario histórico de Perú en 1981, forma parte de la Unesco y es una de las 7 maravillas del mundo declarado en el año 2007. Es un lugar súper hermoso lleno de mucha historia y cultura inca. Fue usado como palacio y santuario del inca Pachacutec. En él se encuentran el templo al sol, a la luna, y ﻿el templo de las 3 ventanas donde rendían culto a sus dioses. Los incas que vivían acá estuvieron dedicados a la agricultura, sembraban en los andenes o terrazas que acá se encuentran. Adicional a ello era un puesto de vigilancia o control del imperio inca con el antisuyo.. Era un punto central y estratégico ya que en el se conectan los mas de 7 caminos del inca, por donde se comunicaban con otros pueblos.",neutro
gm_638af7f8efd2855a__alojamiento,gm_638af7f8efd2855a,Santuario Histórico de Machu Picchu,en,alojamiento,"It was way better than what I expected: the weather was perfect. We did it very classy. We stopped at the hotel at the entrance of MP and had an expensive buffet lunch and then entered, then afterwards we had tea at the same place because we had a probate bus ride back down because we also had the very high end train ride back to Cusco including gourmet dinner. FIRST CLASS ALL,THE WAY made the whole trip simply better...","aspecto: alojamiento reseña: It was way better than what I expected: the weather was perfect. We did it very classy. We stopped at the hotel at the entrance of MP and had an expensive buffet lunch and then entered, then afterwards we had tea at the same place because we had a probate bus ride back down because we also had the very high end train ride back to Cusco including gourmet dinner. FIRST CLASS ALL,THE WAY made the whole trip simply better...",neutro
gm_ee638cefffdb1d1f__seguridad,gm_ee638cefffdb1d1f,Centro Histórico de Lima,en,seguridad,"The square is located in Lima old town and it is a must see if you're visiting Lima. The oldest building in the square is the cathedral, which is now not used for messes. The second most important building is the presidential palace, very nice indeed and with a guard change show held every day. The other buildings are from in colonial style, in the typical ocra colour. The square is nice during the day, however it becomes a bit dangerous at night, so make sure you visit it with daylight.","aspecto: seguridad reseña: The square is located in Lima old town and it is a must see if you're visiting Lima. The oldest building in the square is the cathedral, which is now not used for messes. The second most important building is the presidential palace, very nice indeed and with a guard change show held every day. The other buildings are from in colonial style, in the typical ocra colour. The square is nice during the day, however it becomes a bit dangerous at night, so make sure you visit it with daylight.",negativo
gm_e3851acec23bff80__atencion_servicio,gm_e3851acec23bff80,Museo Tumbas Reales del Señor de Sipán,es,atencion_servicio,"Realmente el museo es muy lindo, las piezas que verán son extraordinarias, pueden ir en la mañana hay poca gente, pueden contratar a un guía que les haga el tour o hacerlos solos, no está prohibido usar cámaras, lo único que es te prohíben usar es el flash, así que tengan cuidado porfavor ya que ví algún par de imprudentes usar el flash y eso daña las piezas, lo malo es que no hay adentro nadie que regule ese detalle, así que tengan cuidado :)","aspecto: atencion_servicio reseña: Realmente el museo es muy lindo, las piezas que verán son extraordinarias, pueden ir en la mañana hay poca gente, pueden contratar a un guía que les haga el tour o hacerlos solos, no está prohibido usar cámaras, lo único que es te prohíben usar es el flash, así que tengan cuidado porfavor ya que ví algún par de imprudentes usar el flash y eso daña las piezas, lo malo es que no hay adentro nadie que regule ese detalle, así que tengan cuidado :)",negativo
gm_3b3a9440c3bc4010__seguridad,gm_3b3a9440c3bc4010,Centro Histórico de Lima,es,seguridad,"Buenaza la experiencia! Lo único malo es que cobran 40 soles para ingresar a la catedral, con la excusa de ser un museo. Varias personas se estaban quejando, pude presenciar. Hay bastante seguridad, policías y serenazgo x todos los lados.","aspecto: seguridad reseña: Buenaza la experiencia! Lo único malo es que cobran 40 soles para ingresar a la catedral, con la excusa de ser un museo. Varias personas se estaban quejando, pude presenciar. Hay bastante seguridad, policías y serenazgo x todos los lados.",positivo
gm_88698a631f4065f5__seguridad,gm_88698a631f4065f5,Reserva Nacional de Paracas,es,seguridad,"Hermosa playa desolada, mar limpio. No hay una entrada o bajada segura, tienen que bajar por la pendiente con cuidado. Creo que es mejor así para que se siga conservando.","aspecto: seguridad reseña: Hermosa playa desolada, mar limpio. No hay una entrada o bajada segura, tienen que bajar por la pendiente con cuidado. Creo que es mejor así para que se siga conservando.",positivo
gm_84886a0557ffa8db__seguridad,gm_84886a0557ffa8db,Santuario Histórico de Machu Picchu,en,seguridad,"There are no words to accurately describe the majesty of this city in the clouds. As you enter into the city, you feel transported to a new world especially in the morning before the fog has faded. We spent two days at the city. On the first, we hiked Waynapicchu. It is a difficult climb especially at fairly high elevation but you can take your time. If you are able, you must do this hike. It was the highlight of our Peru trip. Sadly, some of the sites were closed for renovation including the Moon Temple. On the second, we explored the city with a tour guide. We booked ours through Adios Adventure Travel and they were great though a little pricy. Even when exploring the city, prepare for a lot of walking and stairs. Llamas (and a few alpacas) wander aroud freely. Make sure you use the restroom prior to entering the city. There is no in and out privilege. You probably should take the bus from Aguas Calientes to Macchu Picchu especially if you expect the walk around Macchu Picchu to be strenous and tiring already. We walked down the mountain hoping to see an Andea bear. It was still beautiful but not a crucial hike. Make sure you purchase your tickets for Macchu Picchu in advance. There are a very limited amount of tickets sold at the gate hence the protests. We were able to avoid waiting in long lines and have security knowing our spot was booked by buying tickets several weeks prior.","aspecto: seguridad reseña: There are no words to accurately describe the majesty of this city in the clouds. As you enter into the city, you feel transported to a new world especially in the morning before the fog has faded. We spent two days at the city. On the first, we hiked Waynapicchu. It is a difficult climb especially at fairly high elevation but you can take your time. If you are able, you must do this hike. It was the highlight of our Peru trip. Sadly, some of the sites were closed for renovation including the Moon Temple. On the second, we explored the city with a tour guide. We booked ours through Adios Adventure Travel and they were great though a little pricy. Even when exploring the city, prepare for a lot of walking and stairs. Llamas (and a few alpacas) wander aroud freely. Make sure you use the restroom prior to entering the city. There is no in and out privilege. You probably should take the bus from Aguas Calientes to Macchu Picchu especially if you expect the walk around Macchu Picchu to be strenous and tiring already. We walked down the mountain hoping to see an Andea bear. It was still beautiful but not a crucial hike. Make sure you purchase your tickets for Macchu Picchu in advance. There are a very limited amount of tickets sold at the gate hence the protests. We were able to avoid waiting in long lines and have security knowing our spot was booked by buying tickets several weeks prior.",negativo
gm_23b79a7124f8a967__seguridad,gm_23b79a7124f8a967,Centro Histórico de Lima,es,seguridad,"El sitio estaba tranquilo para visitar, mejor si es de noche ya que se puede tomar mejores fotos y no hay mucha gente, eso si siempre hay que estar atentos porque por los alrededores si puede ser un poco peligroso, luego se puede pasear por jirón de la unión","aspecto: seguridad reseña: El sitio estaba tranquilo para visitar, mejor si es de noche ya que se puede tomar mejores fotos y no hay mucha gente, eso si siempre hay que estar atentos porque por los alrededores si puede ser un poco peligroso, luego se puede pasear por jirón de la unión",negativo
gm_5ae6fa6f1ae65fa4__alojamiento,gm_5ae6fa6f1ae65fa4,Santuario Histórico de Machu Picchu,en,alojamiento,"Visited on 4/24/24, which was my birthday, and it was one of the most epic experiences of my life. It was so amazing that we decided to go back the following day as well. There’s little that hasn’t already been said about this location and the history is well known so I will spare that part of my review but honestly, this is a destination that everyone should visit at least once in their life. I saw very young people all the way up to people in their 90s so it really is possible for anyone except those with mobility or health issues. The mystery and beauty of Machu Picchu are reasons enough to visit, but just being there and walking the grounds you really feel connected to history and the views are absolutely breathtaking. Our first day we went with a guide and the second time we went by ourselves. Both were great experiences. You can walk up to the entrance of Machu Picchu but I would suggest taking a bus because it will take multiple hours to get up there. You can also take the Inka Trail (3 nights and 4 days) and hike down into Machu Picchu so there are multiple different methods of getting there. We decided to stay in Aguas Calientes for a few nights so we took the bus to and from each visit. Our first day we went with a guide who took us around but the second day we decided to choose Circuit 2 which many have said is the best route. It is definitely the most comprehensive and you get to see most of the site this way. We also added the Inka Bridge which was closed when we visited, but we were able to get very close to it. It’s an extra half mile climb once you reach the top of Machu Picchu but honestly it’s pretty easy, however, I would avoid it if you are afraid of heights because the pathway there is very narrow and the drop off to the side is hundreds, if not over 1000, feet to the bottom. I am still in awe of everything I saw and it really left me with an immense appreciation and respect for the Peruvian people and what the Inca accomplished. I could not recommend this site enough and feel that it definitely deserves the UNESCO world heritage site badge as well as being one of the new Seven Wonders of the World.","aspecto: alojamiento reseña: Visited on 4/24/24, which was my birthday, and it was one of the most epic experiences of my life. It was so amazing that we decided to go back the following day as well. There’s little that hasn’t already been said about this location and the history is well known so I will spare that part of my review but honestly, this is a destination that everyone should visit at least once in their life. I saw very young people all the way up to people in their 90s so it really is possible for anyone except those with mobility or health issues. The mystery and beauty of Machu Picchu are reasons enough to visit, but just being there and walking the grounds you really feel connected to history and the views are absolutely breathtaking. Our first day we went with a guide and the second time we went by ourselves. Both were great experiences. You can walk up to the entrance of Machu Picchu but I would suggest taking a bus because it will take multiple hours to get up there. You can also take the Inka Trail (3 nights and 4 days) and hike down into Machu Picchu so there are multiple different methods of getting there. We decided to stay in Aguas Calientes for a few nights so we took the bus to and from each visit. Our first day we went with a guide who took us around but the second day we decided to choose Circuit 2 which many have said is the best route. It is definitely the most comprehensive and you get to see most of the site this way. We also added the Inka Bridge which was closed when we visited, but we were able to get very close to it. It’s an extra half mile climb once you reach the top of Machu Picchu but honestly it’s pretty easy, however, I would avoid it if you are afraid of heights because the pathway there is very narrow and the drop off to the side is hundreds, if not over 1000, feet to the bottom. I am still in awe of everything I saw and it really left me with an immense appreciation and respect for the Peruvian people and what the Inca accomplished. I could not recommend this site enough and feel that it definitely deserves the UNESCO world heritage site badge as well as being one of the new Seven Wonders of the World.",ausente
gm_7f163edc732d8e58__atencion_servicio,gm_7f163edc732d8e58,Centro Histórico de Lima,es,atencion_servicio,"La panza Mayor es un lugar histórico. Realmente muy cuidado. Puedes visitar la Catedral, mucho que ver. También el ex Arzobispado de Lima por 20 soles ambos lugares. Puedes caminar sin problemas. Cerca está la Basílica de San Pedro y el Santo Domingo. El Cabildo se puede visitar con guía de turismo. Muy recomendable visitarlo. Se puede llegar en taxi.","aspecto: atencion_servicio reseña: La panza Mayor es un lugar histórico. Realmente muy cuidado. Puedes visitar la Catedral, mucho que ver. También el ex Arzobispado de Lima por 20 soles ambos lugares. Puedes caminar sin problemas. Cerca está la Basílica de San Pedro y el Santo Domingo. El Cabildo se puede visitar con guía de turismo. Muy recomendable visitarlo. Se puede llegar en taxi.",neutro
gm_a0777af30cec9602__seguridad,gm_a0777af30cec9602,Circuito Mágico del Agua,en,seguridad,"beautiful park during the night, with large fountains and light shows. I was told that the neighborhood was a bit dangerous but I didn't feel it was unsafe anytime","aspecto: seguridad reseña: beautiful park during the night, with large fountains and light shows. I was told that the neighborhood was a bit dangerous but I didn't feel it was unsafe anytime",negativo
