user_id,perfil_turistico,perfil_turistico_descripcion,presupuesto_rango,presupuesto_disponible_soles,presupuesto_score,dias_viaje,dias_score,duracion_tipo,tolerancia_multitudes,tolerancia_multitudes_score,intereses_principales,interes_cultura,interes_naturaleza,interes_gastronomia,interes_aventura,interes_urbano,interes_rural,interes_fotografia,interes_compras,interes_relajacion,preferencia_climatica,clima_templado,clima_calido,clima_frio,clima_seco,clima_indiferente,motivo_viaje,motivo_vacaciones,motivo_recreacion,motivo_visita_a_familiares_amigos,motivo_academico,motivo_negocios,motivo_religioso,peso_presupuesto,peso_dias,peso_motivo,peso_intereses,peso_multitudes,peso_clima,validado_montecarlo,estado_validacion_montecarlo,porcentaje_categorias_aceptables,categorias_a_revisar,fecha_validacion,origen_dato
U01727,familiar,Turista familiar,Medio,634,0.2225,3,0.3333,Media,Media,0.5,"cultura, fotografia, relajacion",1,0,0,0,0,0,1,0,1,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.178,0.1079,0.1312,0.307,0.1641,0.1119,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01728,economico_mochilero,Turista económico/mochilero,Bajo,279,0.0746,5,0.6667,Media,Media,0.5,"naturaleza, cultura, aventura, fotografia, urbano",1,1,0,1,1,0,1,0,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.3128,0.1203,0.1189,0.266,0.0941,0.0879,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01729,economico_mochilero,Turista económico/mochilero,Bajo,169,0.0288,4,0.5,Media,Baja,0.0,"naturaleza, rural, fotografia",0,1,0,0,0,1,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.2928,0.1139,0.1115,0.2761,0.1114,0.0941,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01730,naturalista,Turista naturalista,Medio,524,0.1767,4,0.5,Media,Media,0.5,"naturaleza, aventura, rural",0,1,0,1,0,1,0,0,0,Cálido,0,1,0,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1582,0.1359,0.1048,0.3687,0.1001,0.1323,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01731,urbano_recreativo,Turista urbano/recreativo,Medio,600,0.2083,2,0.1667,Corta,Media,0.5,"urbano, gastronomia",0,0,1,0,1,0,0,0,0,Cálido,0,1,0,0,0,Recreación,0,1,0,0,0,0,0.1566,0.1013,0.1442,0.3275,0.1402,0.1304,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01732,aventurero,Turista aventurero,Alto,1379,0.5329,3,0.3333,Media,Media,0.5,"aventura, fotografia",0,0,0,1,0,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1497,0.1201,0.1317,0.3959,0.1022,0.1005,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01733,familiar,Turista familiar,Medio,408,0.1283,3,0.3333,Media,Baja,0.0,"cultura, gastronomia, urbano",1,0,1,0,1,0,0,0,0,Indiferente,0,0,0,0,1,Recreación,0,1,0,0,0,0,0.1766,0.1303,0.1279,0.2796,0.1567,0.1289,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01734,aventurero,Turista aventurero,Medio,535,0.1812,6,0.8333,Larga,Alta,1.0,"aventura, naturaleza",0,1,0,1,0,0,0,0,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.144,0.1324,0.1198,0.403,0.0943,0.1066,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01735,naturalista,Turista naturalista,Alto,1970,0.7792,7,1.0,Larga,Baja,0.0,"naturaleza, fotografia",0,1,0,0,0,0,1,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.16,0.1331,0.1119,0.3659,0.0937,0.1354,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01736,gastronomico,Turista gastronómico,Medio,954,0.3558,5,0.6667,Media,Alta,1.0,"gastronomia, cultura",1,0,1,0,0,0,0,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.1549,0.096,0.1319,0.4039,0.1021,0.1112,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01737,cultural,Turista cultural,Alto,1358,0.5242,1,0.0,Corta,Media,0.5,"cultura, fotografia, naturaleza",1,1,0,0,0,0,1,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.1401,0.096,0.1355,0.3737,0.0998,0.155,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01738,naturalista,Turista naturalista,Bajo,169,0.0288,6,0.8333,Larga,Baja,0.0,"naturaleza, aventura, fotografia",0,1,0,1,0,0,1,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.1657,0.1284,0.1313,0.3498,0.0852,0.1396,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01739,gastronomico,Turista gastronómico,Alto,1267,0.4863,4,0.5,Media,Baja,0.0,"gastronomia, urbano, relajacion",0,0,1,0,1,0,0,0,1,Templado,1,0,0,0,0,Negocios,0,0,0,0,1,0,0.1691,0.0942,0.1266,0.4049,0.093,0.1122,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01740,cultural,Turista cultural,Alto,1829,0.7204,6,0.8333,Larga,Media,0.5,"cultura, urbano",1,0,0,0,1,0,0,0,0,Seco,0,0,0,1,0,Recreación,0,1,0,0,0,0,0.1455,0.1186,0.1264,0.3847,0.0943,0.1304,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01741,naturalista,Turista naturalista,Alto,2051,0.8129,6,0.8333,Larga,Baja,0.0,"naturaleza, fotografia, rural, urbano, compras",0,1,0,0,1,1,1,1,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.1634,0.1194,0.111,0.3672,0.1027,0.1364,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01742,familiar,Turista familiar,Medio,969,0.3621,3,0.3333,Media,Media,0.5,"cultura, rural",1,0,0,0,0,1,0,0,0,Frío,0,0,1,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1769,0.1216,0.1196,0.2943,0.1558,0.1317,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01743,economico_mochilero,Turista económico/mochilero,Medio,925,0.3438,7,1.0,Larga,Baja,0.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.3084,0.1252,0.1019,0.2734,0.0859,0.1052,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01744,economico_mochilero,Turista económico/mochilero,Medio,698,0.2492,3,0.3333,Media,Alta,1.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.3093,0.1171,0.1215,0.2658,0.0947,0.0915,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01745,urbano_recreativo,Turista urbano/recreativo,Medio,691,0.2462,2,0.1667,Corta,Baja,0.0,"urbano, compras",0,0,0,0,1,0,0,1,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1694,0.0901,0.134,0.3268,0.1533,0.1263,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01746,economico_mochilero,Turista económico/mochilero,Bajo,171,0.0296,3,0.3333,Media,Alta,1.0,"naturaleza, aventura, rural",0,1,0,1,0,1,0,0,0,Seco,0,0,0,1,0,Recreación,0,1,0,0,0,0,0.3036,0.1185,0.1041,0.2762,0.0915,0.106,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01747,urbano_recreativo,Turista urbano/recreativo,Medio,846,0.3108,4,0.5,Media,Media,0.5,"urbano, gastronomia, compras, fotografia, relajacion",0,0,1,0,1,0,1,1,1,Seco,0,0,0,1,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1713,0.1111,0.1383,0.317,0.1357,0.1267,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01748,naturalista,Turista naturalista,Medio,978,0.3658,7,1.0,Larga,Media,0.5,"naturaleza, rural, relajacion",0,1,0,0,0,1,0,0,1,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1511,0.1385,0.1131,0.3647,0.1017,0.131,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01749,economico_mochilero,Turista económico/mochilero,Medio,887,0.3279,4,0.5,Media,Alta,1.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.3087,0.1178,0.1257,0.2602,0.0892,0.0983,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01750,aventurero,Turista aventurero,Medio,789,0.2871,7,1.0,Larga,Alta,1.0,"aventura, naturaleza, rural, fotografia",0,1,0,1,0,1,1,0,0,Frío,0,0,1,0,0,Recreación,0,1,0,0,0,0,0.156,0.1213,0.1115,0.4095,0.0964,0.1053,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01751,familiar,Turista familiar,Bajo,191,0.0379,5,0.6667,Media,Baja,0.0,"cultura, gastronomia",1,0,1,0,0,0,0,0,0,Templado,1,0,0,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1724,0.1209,0.1273,0.299,0.1641,0.1163,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01752,cultural,Turista cultural,Alto,2064,0.8183,5,0.6667,Media,Media,0.5,"cultura, urbano, naturaleza",1,1,0,0,1,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1366,0.1063,0.1324,0.3893,0.0986,0.1369,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01753,familiar,Turista familiar,Medio,892,0.33,3,0.3333,Media,Baja,0.0,"cultura, gastronomia, rural, aventura",1,0,1,1,0,1,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1859,0.1104,0.1293,0.3095,0.1606,0.1043,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01754,cultural,Turista cultural,Medio,936,0.3483,6,0.8333,Larga,Baja,0.0,"cultura, fotografia, rural",1,0,0,0,0,1,1,0,0,Frío,0,0,1,0,0,Recreación,0,1,0,0,0,0,0.1454,0.1005,0.135,0.3671,0.1062,0.1458,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01755,cultural,Turista cultural,Medio,712,0.255,4,0.5,Media,Baja,0.0,"cultura, naturaleza",1,1,0,0,0,0,0,0,0,Indiferente,0,0,0,0,1,Visita a familiares/amigos,0,0,1,0,0,0,0.1494,0.1184,0.1272,0.3902,0.0889,0.1258,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01756,naturalista,Turista naturalista,Bajo,340,0.1,6,0.8333,Larga,Media,0.5,"naturaleza, aventura, fotografia, cultura",1,1,0,1,0,0,1,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1548,0.1453,0.1137,0.3567,0.103,0.1265,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01757,cultural,Turista cultural,Bajo,177,0.0321,4,0.5,Media,Alta,1.0,"cultura, fotografia, relajacion",1,0,0,0,0,0,1,0,1,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.1497,0.1057,0.1407,0.3746,0.0937,0.1356,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01758,economico_mochilero,Turista económico/mochilero,Bajo,308,0.0867,3,0.3333,Media,Baja,0.0,"naturaleza, cultura, aventura",1,1,0,1,0,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.2975,0.1268,0.1169,0.2617,0.0986,0.0984,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01759,urbano_recreativo,Turista urbano/recreativo,Alto,2335,0.9313,4,0.5,Media,Alta,1.0,"urbano, compras",0,0,0,0,1,0,0,1,0,Indiferente,0,0,0,0,1,Recreación,0,1,0,0,0,0,0.1649,0.0946,0.1374,0.3337,0.1494,0.1199,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01760,economico_mochilero,Turista económico/mochilero,Medio,580,0.2,7,1.0,Larga,Media,0.5,"naturaleza, cultura, fotografia",1,1,0,0,0,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.29,0.1235,0.1073,0.2748,0.1114,0.093,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01761,urbano_recreativo,Turista urbano/recreativo,Medio,531,0.1796,3,0.3333,Media,Alta,1.0,"urbano, gastronomia",0,0,1,0,1,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1603,0.0968,0.138,0.3297,0.1499,0.1252,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01762,economico_mochilero,Turista económico/mochilero,Alto,1696,0.665,7,1.0,Larga,Media,0.5,"naturaleza, fotografia",0,1,0,0,0,0,1,0,0,Frío,0,0,1,0,0,Recreación,0,1,0,0,0,0,0.2959,0.1295,0.0993,0.2651,0.1044,0.1059,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01763,gastronomico,Turista gastronómico,Medio,664,0.235,4,0.5,Media,Media,0.5,"gastronomia, fotografia, naturaleza",0,1,1,0,0,0,1,0,0,Cálido,0,1,0,0,0,Recreación,0,1,0,0,0,0,0.1626,0.0986,0.1125,0.4099,0.0885,0.1278,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01764,urbano_recreativo,Turista urbano/recreativo,Medio,499,0.1663,5,0.6667,Media,Media,0.5,"urbano, cultura, fotografia",1,0,0,0,1,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1567,0.1126,0.1318,0.3228,0.148,0.1281,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01765,cultural,Turista cultural,Bajo,192,0.0383,5,0.6667,Media,Baja,0.0,"cultura, fotografia, relajacion, compras",1,0,0,0,0,0,1,1,1,Templado,1,0,0,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1428,0.1169,0.1202,0.3673,0.1028,0.1501,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01766,cultural,Turista cultural,Bajo,378,0.1158,4,0.5,Media,Media,0.5,"cultura, urbano, fotografia",1,0,0,0,1,0,1,0,0,Templado,1,0,0,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1464,0.1164,0.1296,0.3739,0.1056,0.1281,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01767,economico_mochilero,Turista económico/mochilero,Bajo,324,0.0933,5,0.6667,Media,Media,0.5,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.3021,0.1201,0.095,0.2797,0.1015,0.1015,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01768,cultural,Turista cultural,Medio,936,0.3483,5,0.6667,Media,Baja,0.0,"cultura, fotografia",1,0,0,0,0,0,1,0,0,Cálido,0,1,0,0,0,Recreación,0,1,0,0,0,0,0.1514,0.1178,0.1287,0.3713,0.0974,0.1333,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01769,naturalista,Turista naturalista,Medio,966,0.3608,6,0.8333,Larga,Baja,0.0,"naturaleza, relajacion",0,1,0,0,0,0,0,0,1,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.168,0.1411,0.1114,0.371,0.0898,0.1188,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01770,economico_mochilero,Turista económico/mochilero,Bajo,311,0.0879,7,1.0,Larga,Media,0.5,"naturaleza, rural, fotografia",0,1,0,0,0,1,1,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.3053,0.1206,0.1213,0.2514,0.0947,0.1067,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01771,naturalista,Turista naturalista,Bajo,182,0.0342,6,0.8333,Larga,Media,0.5,"naturaleza, aventura",0,1,0,1,0,0,0,0,0,Cálido,0,1,0,0,0,Negocios,0,0,0,0,1,0,0.1613,0.1182,0.1256,0.3719,0.1076,0.1154,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01772,naturalista,Turista naturalista,Bajo,338,0.0992,5,0.6667,Media,Baja,0.0,"naturaleza, rural, cultura, gastronomia",1,1,1,0,0,1,0,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.1539,0.1181,0.1183,0.3755,0.091,0.1431,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01773,familiar,Turista familiar,Medio,808,0.295,3,0.3333,Media,Alta,1.0,"cultura, relajacion, urbano, aventura",1,0,0,1,1,0,0,0,1,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1841,0.1339,0.1221,0.2979,0.154,0.1081,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01774,cultural,Turista cultural,Medio,427,0.1363,4,0.5,Media,Media,0.5,"cultura, fotografia",1,0,0,0,0,0,1,0,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.1439,0.1082,0.1404,0.3859,0.0873,0.1343,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01775,aventurero,Turista aventurero,Medio,809,0.2954,5,0.6667,Media,Media,0.5,"aventura, naturaleza, cultura",1,1,0,1,0,0,0,0,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.153,0.1394,0.1176,0.3807,0.1076,0.1016,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01776,cultural,Turista cultural,Medio,445,0.1437,4,0.5,Media,Baja,0.0,"cultura, fotografia, compras",1,0,0,0,0,0,1,1,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1356,0.1029,0.1255,0.3896,0.1083,0.1381,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01777,naturalista,Turista naturalista,Medio,492,0.1633,6,0.8333,Larga,Baja,0.0,"naturaleza, aventura",0,1,0,1,0,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1649,0.1358,0.1186,0.3506,0.0957,0.1344,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01778,familiar,Turista familiar,Medio,665,0.2354,5,0.6667,Media,Baja,0.0,"cultura, fotografia, relajacion, aventura",1,0,0,1,0,0,1,0,1,Indiferente,0,0,0,0,1,Negocios,0,0,0,0,1,0,0.1911,0.1233,0.136,0.3072,0.1364,0.1061,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01779,gastronomico,Turista gastronómico,Medio,815,0.2979,3,0.3333,Media,Alta,1.0,"gastronomia, fotografia",0,0,1,0,0,0,1,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.1525,0.1056,0.1095,0.3891,0.109,0.1344,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01780,economico_mochilero,Turista económico/mochilero,Bajo,284,0.0767,4,0.5,Media,Alta,1.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.2985,0.1158,0.1095,0.2693,0.1036,0.1032,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01781,cultural,Turista cultural,Medio,894,0.3308,3,0.3333,Media,Media,0.5,"cultura, gastronomia",1,0,1,0,0,0,0,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.1513,0.1055,0.1343,0.3665,0.0981,0.1443,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01782,cultural,Turista cultural,Bajo,314,0.0892,6,0.8333,Larga,Alta,1.0,"cultura, fotografia",1,0,0,0,0,0,1,0,0,Frío,0,0,1,0,0,Recreación,0,1,0,0,0,0,0.1321,0.1205,0.1295,0.3754,0.1027,0.1399,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01783,familiar,Turista familiar,Medio,918,0.3408,3,0.3333,Media,Alta,1.0,"cultura, compras",1,0,0,0,0,0,0,1,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.1739,0.1227,0.1363,0.2857,0.1613,0.1201,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01784,naturalista,Turista naturalista,Bajo,391,0.1212,1,0.0,Corta,Baja,0.0,"naturaleza, aventura, fotografia",0,1,0,1,0,0,1,0,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.1546,0.1202,0.133,0.3554,0.1069,0.1298,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01785,naturalista,Turista naturalista,Bajo,354,0.1058,5,0.6667,Media,Baja,0.0,"naturaleza, aventura, compras",0,1,0,1,0,0,0,1,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1662,0.1279,0.1203,0.358,0.1087,0.1189,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01786,cultural,Turista cultural,Medio,672,0.2383,3,0.3333,Media,Media,0.5,"cultura, urbano, gastronomia",1,0,1,0,1,0,0,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.1303,0.0942,0.1374,0.3795,0.113,0.1457,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01787,gastronomico,Turista gastronómico,Medio,879,0.3246,5,0.6667,Media,Media,0.5,"gastronomia, urbano, fotografia",0,0,1,0,1,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1577,0.1058,0.1251,0.3979,0.0937,0.1198,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01788,familiar,Turista familiar,Medio,735,0.2646,1,0.0,Corta,Media,0.5,"cultura, fotografia",1,0,0,0,0,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.172,0.1192,0.1311,0.3111,0.1422,0.1244,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01789,cultural,Turista cultural,Medio,531,0.1796,7,1.0,Larga,Media,0.5,"cultura, fotografia, naturaleza",1,1,0,0,0,0,1,0,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.1376,0.1006,0.1259,0.3771,0.1106,0.1482,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01790,aventurero,Turista aventurero,Bajo,175,0.0312,4,0.5,Media,Media,0.5,"aventura, naturaleza",0,1,0,1,0,0,0,0,0,Frío,0,0,1,0,0,Recreación,0,1,0,0,0,0,0.1583,0.1214,0.1216,0.3866,0.1002,0.1119,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01791,familiar,Turista familiar,Bajo,232,0.055,5,0.6667,Media,Baja,0.0,"cultura, fotografia, relajacion",1,0,0,0,0,0,1,0,1,Seco,0,0,0,1,0,Religioso,0,0,0,0,0,1,0.1651,0.1285,0.1407,0.2998,0.1563,0.1095,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01792,urbano_recreativo,Turista urbano/recreativo,Medio,813,0.2971,1,0.0,Corta,Alta,1.0,"urbano, naturaleza",0,1,0,0,1,0,0,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.1604,0.1126,0.1319,0.3407,0.1443,0.1101,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01793,cultural,Turista cultural,Medio,414,0.1308,4,0.5,Media,Baja,0.0,"cultura, urbano, relajacion, rural, aventura",1,0,0,1,1,1,0,0,1,Seco,0,0,0,1,0,Recreación,0,1,0,0,0,0,0.1453,0.1127,0.1289,0.374,0.1007,0.1384,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01794,urbano_recreativo,Turista urbano/recreativo,Bajo,343,0.1013,6,0.8333,Larga,Baja,0.0,"urbano, compras, cultura",1,0,0,0,1,0,0,1,0,Indiferente,0,0,0,0,1,Recreación,0,1,0,0,0,0,0.1513,0.0949,0.1381,0.3511,0.1397,0.1248,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01795,urbano_recreativo,Turista urbano/recreativo,Medio,857,0.3154,1,0.0,Corta,Baja,0.0,"urbano, gastronomia, compras, fotografia",0,0,1,0,1,0,1,1,0,Frío,0,0,1,0,0,Recreación,0,1,0,0,0,0,0.1594,0.1041,0.1341,0.3255,0.1551,0.1217,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01796,aventurero,Turista aventurero,Medio,676,0.24,4,0.5,Media,Baja,0.0,"aventura, naturaleza, rural",0,1,0,1,0,1,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1432,0.135,0.1248,0.4005,0.0882,0.1083,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01797,aventurero,Turista aventurero,Medio,428,0.1367,5,0.6667,Media,Media,0.5,"aventura, naturaleza, rural, cultura",1,1,0,1,0,1,0,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.1396,0.1316,0.1171,0.4025,0.1066,0.1026,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01798,economico_mochilero,Turista económico/mochilero,Bajo,384,0.1183,5,0.6667,Media,Baja,0.0,"naturaleza, cultura, rural",1,1,0,0,0,1,0,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.3051,0.1211,0.1141,0.2597,0.0875,0.1125,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01799,familiar,Turista familiar,Medio,966,0.3608,7,1.0,Larga,Media,0.5,"cultura, fotografia, relajacion",1,0,0,0,0,0,1,0,1,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1758,0.1128,0.1397,0.309,0.1466,0.1162,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01800,familiar,Turista familiar,Bajo,382,0.1175,4,0.5,Media,Media,0.5,"cultura, relajacion",1,0,0,0,0,0,0,0,1,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.1726,0.1138,0.1438,0.2997,0.1437,0.1264,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01801,familiar,Turista familiar,Alto,1585,0.6188,5,0.6667,Media,Baja,0.0,"cultura, fotografia",1,0,0,0,0,0,1,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.191,0.1203,0.1307,0.2925,0.145,0.1205,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01802,familiar,Turista familiar,Medio,796,0.29,3,0.3333,Media,Media,0.5,"cultura, fotografia, gastronomia",1,0,1,0,0,0,1,0,0,Templado,1,0,0,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1895,0.1175,0.142,0.2956,0.1393,0.1161,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U01803,cultural,Turista cultural,Medio,447,0.1446,3,0.3333,Media,Media,0.5,"cultura, gastronomia",1,0,1,0,0,0,0,0,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.1376,0.1248,0.1269,0.3791,0.09,0.1415,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
